"CL0211-0566-1-05","HDEB-9PF(05)","1","1","1","1","0","1","1","1"
"CL0211-0601-0-05","CDA-15PF(05)","1","1","1","1","0","1","1","1"
"CL0211-0603-6-05","CDC-37PF(05)","1","1","1","1","0","1","1","1"
"CL0211-0604-9-55","FDED-9PF(55)","1","1","1","1","0","1","1","1"
"CL0211-0689-1-55","SDEG-9PF(55)","1","1","1","1","0","1","1","1"
"CL0211-0724-0-05","FDC-37PF(05)","1","1","1","1","0","1","1","1"
"CL0211-0771-0-55","SDCG-37S(55)","0","1","1","1","0","1","1","1"
"CL0211-0772-3-55","SDAG-15PF(55)","1","1","1","1","0","1","1","1"
"CL0211-0773-6-55","SDCG-37PF(55)","0","1","1","1","0","1","1","1"
"CL0211-5168-6-55","RDED-9PE1/M2.6(55)","1","1","1","1","0","1","1","1"
"CL0211-5169-9-55","RDAD-15SE1/M2.6(55)","1","1","1","1","0","1","1","1"
"CL0211-5170-8-55","RDBD-25PE1/M2.6(55)","1","1","1","1","0","1","1","1"
"CL0211-5182-7-00","RDG-LNA-W2","0","1","1","1","1","1","1","1"
"CL0211-5183-0-00","RDG-LNA(4-40)","1","1","1","1","1","1","1","1"
"CL0211-5183-0-01","RDG-LNA(4-40)(01)","1","1","1","1","1","1","1","1"
"CL0211-5184-2-00","RDG-LNA(4-40)-W1","0","1","1","1","1","1","1","1"
"CL0211-5185-5-00","RDG-LNA(4-40)-W2","0","1","1","1","1","1","1","1"
"CL0211-5195-9-55","RDED-9SE1/M2.6(55)","1","1","1","1","0","1","1","1"
"CL0211-5196-1-55","RDAD-15PE1/M2.6(55)","1","1","1","1","0","1","1","1"
"CL0211-5196-1-57","RDAD-15PE1/M2.6(57)","1","1","1","1","0","1","1","1"
"CL0211-5197-4-55","RDBD-25SE1/M2.6(55)","1","1","1","1","0","1","1","1"
"CL0211-5198-7-55","RDCD-37SE1/M2.6(55)","0","1","1","1","0","1","1","1"
"CL0211-5208-9-55","SDEB-9P-SL-LNK(55)","0","1","1","1","0","1","1","1"
"CL0211-5254-6-50","RDAG1-15SE1(50)","1","1","1","1","0","1","1","1"
"CL0216-0188-8-09","P-1660BG(09)","1","1","1","1","1","1","1","1"
"CL0216-0323-1-00","1628STA-DC","1","1","1","1","1","1","1","1"
"CL0216-0331-0-00","PC-1600-111","1","1","1","1","1","1","1","1"
"CL0216-0332-2-00","PC-1600-112","1","1","1","1","1","1","1","1"
"CL0216-0333-5-00","SC-1600-111","1","1","1","1","1","1","1","1"
"CL0216-0334-8-00","SC-1600-112","1","1","1","1","1","1","1","1"
"CL0216-0363-6-00","PC-1600-211","1","1","1","1","1","1","1","1"
"CL0216-0364-9-00","PC-1600-212","1","1","1","1","1","1","1","1"
"CL0216-0365-1-00","SC-1600-211","1","1","1","1","1","1","1","1"
